texts,llm_responses,actual_labels,complete_responses
"Nordstjernan will make the offer in approximately one month , in September 2007 .",,2,"ModelResponse(id='9082fd24df484b8a', created=1737920574, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=128, prompt_tokens=110, total_tokens=238, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"Berling Capital , Umo Capital and Veikko Laine are the biggest shareholders in Amanda Capital .",,2,"ModelResponse(id='9082fd24dce805df', created=1737920574, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=128, prompt_tokens=110, total_tokens=238, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"In addition , Lehdentekijat Oy will start producing a new membership magazine , Viisas Raha ( Wise Money ) for the Association .",0,0,"ModelResponse(id='9082fd24da4529bc', created=1737920576, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=2, prompt_tokens=121, total_tokens=123, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
Finnish KCI Konecranes has been awarded an order for four hot metal ladle cranes by Indian steel producer Bhushan Steel & Strips to be delivered in 2007 .,,0,"ModelResponse(id='9082fd388840c988', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=128, prompt_tokens=131, total_tokens=259, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade market in 1989 .,0,2,"ModelResponse(id='9082fd3888825782', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=2, prompt_tokens=122, total_tokens=124, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
4 February 2011 - Finnish privacy and security software developer Tectia Oyj ( HEL : TEC1V ) said Wednesday it has set up two strategic business units - managed security and mobile authentication .,0,2,"ModelResponse(id='9082fd3888fa056f', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=2, prompt_tokens=136, total_tokens=138, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"Economic development in China is no longer taking place only on the East coast and in the Shanghai area , Vauramo says .",0,2,"ModelResponse(id='9082fd388d2ad471', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=2, prompt_tokens=113, total_tokens=115, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",0,0,"ModelResponse(id='9082fd388fd96fc8', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=2, prompt_tokens=117, total_tokens=119, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
Electricity consumption grows with higher frequencies .,1,2,"ModelResponse(id='9082fd388e43d6d4', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=2, prompt_tokens=96, total_tokens=98, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
in Finland Finnish pharmaceutical company Orion Corporation OMX Helsinki : ORNAV said on Wednesday 7 January that it has concluded its personnel negotiations in Finland and will reduce the number of personnel by 205 .,,1,"ModelResponse(id='9082fd388b926fa1', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=128, prompt_tokens=137, total_tokens=265, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"Currently , YIT builds a housing estate Zapadnye Vorota 26,000 square metres in the city and a house 9,910 square metres , which will be completed at the end of 2009 .",0,2,"ModelResponse(id='9082fd3889bee63b', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=2, prompt_tokens=141, total_tokens=143, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"The maximum grade of the veneer yield is calculated , based on the dimensions and grades of the veneer products , as well as by iterating the places of the peeling axes and simulating the peeling process .",,2,"ModelResponse(id='9082fd388ef5d6a9', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=128, prompt_tokens=135, total_tokens=263, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"`` My wife is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",0,2,"ModelResponse(id='9082fd388ec30587', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=2, prompt_tokens=127, total_tokens=129, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
The contract was signed in August with Papua New Guinea-based Lihir Gold Ltd ASX : LGL .,,0,"ModelResponse(id='9082fd3888d8c9b5', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=128, prompt_tokens=113, total_tokens=241, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"A total of 131000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between May 1 , 2010 and June 30 , 2010 under the company 's stock option rights 2007A .",,2,"ModelResponse(id='9082fd388e95e5c3', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=128, prompt_tokens=154, total_tokens=282, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"Los Angeles-based Pacific Office Properties Trust acquires , owns , and operates office properties in the western U.S. , focusing initially on the markets of Honolulu , San Diego , Los Angeles , and Phoenix .",0,2,"ModelResponse(id='9082fd388b218024', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=2, prompt_tokens=132, total_tokens=134, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,0,1,"ModelResponse(id='9082fd388aca13bb', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=2, prompt_tokens=110, total_tokens=112, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"The huge bridge girders will be delivered to the site from our plant in Ylivieska , Finland .",,2,"ModelResponse(id='9082fd388a4b1747', created=1737920577, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None, provider_specific_fields={'refusal': None}))], usage=Usage(completion_tokens=128, prompt_tokens=111, total_tokens=239, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
