texts,llm_responses,actual_labels,complete_responses
"Operating profit totalled EUR 9.6 mn , down from EUR 42.0 mn the year before .",1,1,"ModelResponse(id='8f125551ca8cbee5-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=117, total_tokens=119, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
The ongoing project where Tekla Structures is being used is the Vashi Exhibition Centre being developed by Insteel Engineers Pvt Ltd-IIVRCL Infrastructures & Projects Ltd & CIDCO .,0,2,"ModelResponse(id='8f125551d9dcbf08-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=135, total_tokens=137, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
Net profit fell by almost half to +茅 5.5 million from +茅 9.4 million at the end of 2007 .,0,1,"ModelResponse(id='8f125551cfd2beea-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=124, total_tokens=126, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
The Finnish group anticipates a sales gain of EUR42m after tax and expenses .,0,0,"ModelResponse(id='8f125551ee114214-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=108, total_tokens=110, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
The total need for staff cuts corresponds to about 300 man-years .,0,1,"ModelResponse(id='8f125551ee3901ea-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=106, total_tokens=108, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"Nordstjernan will make the offer in approximately one month , in September 2007 .",0,2,"ModelResponse(id='8f125551edd001e6-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=110, total_tokens=112, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"Berling Capital , Umo Capital and Veikko Laine are the biggest shareholders in Amanda Capital .",0,2,"ModelResponse(id='8f125551e845bf01-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=110, total_tokens=112, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"In addition , Lehdentekijat Oy will start producing a new membership magazine , Viisas Raha ( Wise Money ) for the Association .",0,0,"ModelResponse(id='8f125551ead901da-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=121, total_tokens=123, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
Finnish KCI Konecranes has been awarded an order for four hot metal ladle cranes by Indian steel producer Bhushan Steel & Strips to be delivered in 2007 .,0,0,"ModelResponse(id='8f125551f9db01e2-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=131, total_tokens=133, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade market in 1989 .,0,2,"ModelResponse(id='8f125551e9e2bec7-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=122, total_tokens=124, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
4 February 2011 - Finnish privacy and security software developer Tectia Oyj ( HEL : TEC1V ) said Wednesday it has set up two strategic business units - managed security and mobile authentication .,0,2,"ModelResponse(id='8f125551b9cebed6-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=136, total_tokens=138, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"Economic development in China is no longer taking place only on the East coast and in the Shanghai area , Vauramo says .",0,2,"ModelResponse(id='8f125551f9f2bf08-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=113, total_tokens=115, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",0,0,"ModelResponse(id='8f125551cdc5bee8-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=117, total_tokens=119, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
Electricity consumption grows with higher frequencies .,1,2,"ModelResponse(id='8f125551fb2a01d4-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=96, total_tokens=98, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
in Finland Finnish pharmaceutical company Orion Corporation OMX Helsinki : ORNAV said on Wednesday 7 January that it has concluded its personnel negotiations in Finland and will reduce the number of personnel by 205 .,2,1,"ModelResponse(id='8f125551ea82bf06-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='2', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=137, total_tokens=139, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"Currently , YIT builds a housing estate Zapadnye Vorota 26,000 square metres in the city and a house 9,910 square metres , which will be completed at the end of 2009 .",0,2,"ModelResponse(id='8f125551fca2bec5-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=141, total_tokens=143, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"The maximum grade of the veneer yield is calculated , based on the dimensions and grades of the veneer products , as well as by iterating the places of the peeling axes and simulating the peeling process .",1,2,"ModelResponse(id='8f125551e9d401e2-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=135, total_tokens=137, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"`` My wife is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",0,2,"ModelResponse(id='8f125551bdff01ea-YYC', created=1734054940, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=127, total_tokens=129, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
The contract was signed in August with Papua New Guinea-based Lihir Gold Ltd ASX : LGL .,0,0,"ModelResponse(id='8f12555d8faebed6-YYC', created=1734054942, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=113, total_tokens=115, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
"A total of 131000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between May 1 , 2010 and June 30 , 2010 under the company 's stock option rights 2007A .",0,2,"ModelResponse(id='8f12555dba1d01e2-YYC', created=1734054942, model='together_ai/microsoft/WizardLM-2-8x22B', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=154, total_tokens=156, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt_logprobs=None, prompt=[])"
