context,llm_responses,actual_target,actual_sentiment,complete_responses,extraction_model_response,extraction_response,regex_extraction
Sentence: I see a 20 percent upside in $FB shares from here. Snippets: I see a 20 percent upside in $FB shares from here. Target aspect: FB,  Sure,FB,0.589,"ModelResponse(id='8f00e388dd3c42d3-EWR', created=1733872021, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=137, total_tokens=139, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108aff5f701875-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: long $AAPL. Snippets: long $AAPL. Target aspect: AAPL,  Sure,AAPL,0.648,"ModelResponse(id='8f00e388e89a42fe-EWR', created=1733872021, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=119, total_tokens=121, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afeee6741ed-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: $FB popping up to HOD. Snippets: $FB popping up to HOD. Target aspect: FB,  Sure,FB,0.446,"ModelResponse(id='8f00e388e9886a52-EWR', created=1733872021, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=123, total_tokens=125, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108affed0843a5-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: $TSLA yeah lets go down to 230s lol. Snippets: $TSLA yeah lets go down to 230s lol. Target aspect: TSLA,  Sure,TSLA,-0.355,"ModelResponse(id='8f00e388ffd68c39-EWR', created=1733872021, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=139, total_tokens=141, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afefef642ee-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: #NDX component Tesla has announced it is recalling 2700 Model X SUVs. $TSLA. Snippets: #NDX component Tesla has announced it is recalling 2700 Model X SUVs. $TSLA. Target aspect: TSLA,  Sure,TSLA,-0.221,"ModelResponse(id='8f00e38969ef4411-EWR', created=1733872022, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=163, total_tokens=165, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108aff5a50c409-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: $YHOO making new HOD. Snippets: $YHOO making new HOD. Target aspect: YHOO,  Sure,YHOO,0.442,"ModelResponse(id='8f00e38918480f8b-EWR', created=1733872021, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=125, total_tokens=127, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afefddc41f8-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
"Sentence: Daily Mail owner considering Yahoo bid $yhoo ,up 2,05% https://t.co/extZr1riyP. Snippets: Daily Mail owner considering Yahoo bid $yhoo ,up 2,05% https://t.co/extZr1riyP. Target aspect: YHOO",  Sure,YHOO,0.288,"ModelResponse(id='8f00e389a85c19a1-EWR', created=1733872022, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=173, total_tokens=175, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108b014eab4271-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: $PCLN Back to Back intraday reversals look out below. Shorts moving in!. Snippets: $PCLN Back to Back intraday reversals look out below. Shorts moving in!. Target aspect: PCLN,  Sure,PCLN,-0.53,"ModelResponse(id='8f00e38a7e1342a5-EWR', created=1733872022, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=149, total_tokens=151, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afefcf341ad-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: $PYPL great vol flow trade here.. Love this company long time.. Snippets: $PYPL great vol flow trade here.. Love this company long time.. Target aspect: PYPL,  Sure,PYPL,0.408,"ModelResponse(id='8f00e38a8faf7ca6-EWR', created=1733872022, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=137, total_tokens=139, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afef9a84295-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: $ISRG PT raised to $700 from $640 at Leerink - keeps Outperform rated. Snippets: $ISRG PT raised to $700 from $640 at Leerink - keeps Outperform rated. Target aspect: ISRG,  Sure,ISRG,0.489,"ModelResponse(id='8f00e38a9c248c93-EWR', created=1733872022, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=163, total_tokens=165, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108afefb3e7c7b-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: Long $TSLA short $MBLY https://t.co/jSpUSzo6na. Snippets: Long $TSLA short $MBLY https://t.co/jSpUSzo6na. Target aspect: TSLA,  Sure,TSLA,0.607,"ModelResponse(id='8f00e38aa99e42af-EWR', created=1733872022, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=149, total_tokens=151, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108aff199e3344-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
"Sentence: $TSLA recalls 2,700 Model X cars. Stock dropping hard.... Snippets: $TSLA recalls 2,700 Model X cars. Stock dropping hard.... Target aspect: TSLA",  Sure,TSLA,-0.626,"ModelResponse(id='8f00e38afca80f4b-EWR', created=1733872022, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=147, total_tokens=149, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108aff58d2efa5-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
Sentence: $AAPL - Has broken its downtrend - but 200DMA proving to be stiff resistance short term. https://t.co/VlzlgvIHZV. Snippets: $AAPL - Has broken its downtrend - but 200DMA proving to be stiff resistance short term. https://t.co/VlzlgvIHZV. Target aspect: AAPL,  Sure,AAPL,0.222,"ModelResponse(id='8f00e38abfac4308-EWR', created=1733872022, model='together_ai/meta-llama/Llama-2-13b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='  Sure', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=2, prompt_tokens=197, total_tokens=199, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])","ModelResponse(id='8f108aff78a35e65-EWR', created=1734036167, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.0', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=58, total_tokens=62, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0.0,0.0
