context,llm_responses,actual_target,actual_sentiment,complete_responses,extraction_model_response,extraction_response,regex_extraction
Sentence: 5-star analyst @brianwieser from Pivotal Research upgraded rating on $GOOGL to BUY. Brian has a 79% success rate https://t.co/t0dn02EOH5. Snippets: 5-star analyst @brianwieser from Pivotal Research upgraded rating on $GOOGL to BUY. Brian has a 79% success rate https://t.co/t0dn02EOH5. Target aspect: GOOGL,,GOOGL,0.561,"ModelResponse(id='chatcmpl-AvEWlKThiLv0j8jXn58m487pXGbUk', created=1738203903, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=186, total_tokens=314, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72127ac48f289', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: Long $ENDP @ $26.23 on $AGN b/o rumor. Snippets: Long $ENDP @ $26.23 on $AGN b/o rumor. Target aspect: ENDP,,ENDP,0.57,"ModelResponse(id='chatcmpl-AvEWmpRpYCV0cTuqEHcCrYDQp9O2H', created=1738203904, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=127, total_tokens=255, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72127bcf48793', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
"Sentence: You know that back seat? Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X cars https://t.co/7J0Gwz89ZC. Snippets: You know that back seat? Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X cars https://t.co/7J0Gwz89ZC. Target aspect: TSLA",,TSLA,-0.319,"ModelResponse(id='chatcmpl-AvEWo3dEwFUmyTm1aoG2JG4zLMRzs', created=1738203906, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=173, total_tokens=301, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72127bed00580', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: This $BBBY stock options trade would have more than doubled your money https://t.co/Oa0loiRIJL via @TheStreet. Snippets: This $BBBY stock options trade would have more than doubled your money https://t.co/Oa0loiRIJL via @TheStreet. Target aspect: BBBY,,BBBY,0.294,"ModelResponse(id='chatcmpl-AvEWsWAmb9bVGqHM1dOf6nd6oSHGz', created=1738203910, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=155, total_tokens=283, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72127cf975854', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: X marks the recall: Tesla recalls #ModelX for faulty 3rd row seat. https://t.co/HSqdoVry07 $TSLA https://t.co/4Cs3CNZEBB. Snippets: X marks the recall: Tesla recalls #ModelX for faulty 3rd row seat. https://t.co/HSqdoVry07 $TSLA https://t.co/4Cs3CNZEBB. Target aspect: TSLA,,TSLA,-0.26,"ModelResponse(id='chatcmpl-AvEWtIHytGjGRzk5oyJ5oAimXCwXr', created=1738203911, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=185, total_tokens=313, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72127ed6c05d9', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: $STX move off the bottom but still in bear market #datasecurity $EMC $SNDK $WDC https://t.co/VkYdWPxeSN. Snippets: $STX move off the bottom but still in bear market #datasecurity $EMC $SNDK $WDC https://t.co/VkYdWPxeSN. Target aspect: WDC,,WDC,-0.421,"ModelResponse(id='chatcmpl-AvEWvEaLFHlaHyWJNm29YhoF6RoTt', created=1738203913, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=171, total_tokens=299, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72127f8ba3903', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: $VRTX early technical BUY signal... for confirmation > 86 it needs some fundam. incentive https://t.co/QuYSrqFo2x. Snippets: $VRTX early technical BUY signal... for confirmation > 86 it needs some fundam. incentive https://t.co/QuYSrqFo2x. Target aspect: VRTX,,VRTX,0.464,"ModelResponse(id='chatcmpl-AvEWxZsvU84ImdGqfGOtYP1Ntbys9', created=1738203915, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=157, total_tokens=285, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72127fd8739ac', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: $FB (110.20) is starting to show some relative strength and signs of potential B/O on the daily.. Snippets: $FB (110.20) is starting to show some relative strength and signs of potential B/O on the daily.. Target aspect: FB,,FB,0.334,"ModelResponse(id='chatcmpl-AvEWzujwLYbgGeSsDKHFTtBbgIQC7', created=1738203917, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=142, total_tokens=270, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a72127f9e2878c', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
"Sentence: @CGrantWSJ I think this $TSLA bubble might go on for some time. So long as ppl love the cars, they might keep getting funding.. Snippets: @CGrantWSJ I think this $TSLA bubble might go on for some time. So long as ppl love the cars, they might keep getting funding.. Target aspect: TSLA",,TSLA,0.424,"ModelResponse(id='chatcmpl-AvEX0KCozFXruz3XZHszW8CqagFKY', created=1738203918, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=161, total_tokens=289, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a721280ec18251', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: $SBUX heading for the 200DMA and certain doom if it can not hold there.. Snippets: $SBUX heading for the 200DMA and certain doom if it can not hold there.. Target aspect: SBUX,,SBUX,-0.437,"ModelResponse(id='chatcmpl-AvEX24hZlXXuP7oiZpqit6tpsIp8G', created=1738203920, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=136, total_tokens=264, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a721281d039c3c', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
Sentence: $AMZN long into earnings. looks good over 600. Snippets: $AMZN long into earnings. looks good over 600. Target aspect: AMZN,,AMZN,0.613,"ModelResponse(id='chatcmpl-AvEX3nynZYwQcJeeYNg9BjBsGSISl', created=1738203921, model='o1-mini-2024-09-12', object='chat.completion', system_fingerprint='fp_f56e40de61', choices=[Choices(finish_reason='length', index=0, message=Message(content='', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=121, total_tokens=249, completion_tokens_details=CompletionTokensDetailsWrapper(accepted_prediction_tokens=0, audio_tokens=0, reasoning_tokens=128, rejected_prediction_tokens=0, text_tokens=None), prompt_tokens_details=PromptTokensDetailsWrapper(audio_tokens=0, cached_tokens=0, text_tokens=None, image_tokens=None)), service_tier='default')","ModelResponse(id='90a7212878222415', created=1738299536, model='together_ai/meta-llama/Llama-3-8b-chat-hf', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='-1', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=57, total_tokens=60, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",-1,
