documents,llm_responses,actual_labels,complete_responses,extracted_labels
What do I need to do to get a refund?,"The sentence ""What do I need to do to get a refund?"" belongs to the category of 'request_refund'.",52,"id='8cda9b204bc343b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101889 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=10749004635013573000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""What do I need to do to get a refund?"" belongs to the category of \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=551, completion_tokens=25, total_tokens=576)",52
I need a refund?,"The sentence ""I need a refund"" belongs to the category 'request_refund'.",52,"id='8cda9b2b193343b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101890 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=16671363139691147000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I need a refund"" belongs to the category \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=545, completion_tokens=18, total_tokens=563)",52
"I am unhappy with my purchase, how do I cancel the order?","The sentence ""I am unhappy with my purchase, how do I cancel the order?"" belongs to the category of 'cancel_transfer'.",52,"id='8cda9b2eed9d43b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101892 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=2329430976119716000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I am unhappy with my purchase, how do I cancel the order?"" belongs to the category of \'cancel_transfer\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=554, completion_tokens=27, total_tokens=581)",8
I bought something but now I would like a refund. How do I do that?,"The sentence ""I bought something but now I would like a refund. How do I do that?"" belongs to the category: 'request_refund'.",52,"id='8cda9b3bfb9743b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101892 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=17864246998303633000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I bought something but now I would like a refund. How do I do that?"" belongs to the category: \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=557, completion_tokens=31, total_tokens=588)",52
How do I get refunded?,"The sentence ""How do I get refunded?"" belongs to the category of 'request_refund'.",52,"id='8cda9b3f4eb443b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101893 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=7606093030690203000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I get refunded?"" belongs to the category of \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=546, completion_tokens=20, total_tokens=566)",52
Can you cancel my purchase?,"The sentence ""Can you cancel my purchase?"" belongs to the category 'cancel_transfer'.",52,"id='8cda9b432a6043b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101893 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=5593694317326755000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Can you cancel my purchase?"" belongs to the category \'cancel_transfer\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=546, completion_tokens=18, total_tokens=564)",8
How do I cancel a previous purchase,"The sentence ""How do I cancel a previous purchase"" belongs to the category 'cancel_transfer'.",52,"id='8cda9b457c1a43b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101894 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=8198777420298539000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I cancel a previous purchase"" belongs to the category \'cancel_transfer\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=547, completion_tokens=20, total_tokens=567)",8
I would appreciate it if I could get an item refunded,"The sentence ""I would appreciate it if I could get an item refunded"" belongs to the category of 'request_refund'.",52,"id='8cda9b48ced543b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101894 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=17929158439083274000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I would appreciate it if I could get an item refunded"" belongs to the category of \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=551, completion_tokens=26, total_tokens=577)",52
How do I claim a refund?,"The sentence ""How do I claim a refund?"" belongs to the category of 'request_refund'.",52,"id='8cda9b4ba90043b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101895 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=3749399012623106000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""How do I claim a refund?"" belongs to the category of \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=547, completion_tokens=21, total_tokens=568)",52
"I don't want the item, I bought it on accident, can I get a refund?","The sentence ""I don't want the item, I bought it on accident, can I get a refund?"" belongs to the category: 'request_refund'.",52,"id='8cda9b50cd3943b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101896 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=13372896007811353000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I don\'t want the item, I bought it on accident, can I get a refund?"" belongs to the category: \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=559, completion_tokens=33, total_tokens=592)",52
Hello I changed my mind and really need a refund on one of things I bought recently. Can you please cancel the transaction and get my money back. Please it's urgent.,"The sentence ""Hello I changed my mind and really need a refund on one of things I bought recently. Can you please cancel the transaction and get my money back. Please it's urgent."" belongs to the category: 'request_refund'.",52,"id='8cda9b532f6c43b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101896 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=11981839329179912000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Hello I changed my mind and really need a refund on one of things I bought recently. Can you please cancel the transaction and get my money back. Please it\'s urgent."" belongs to the category: \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=575, completion_tokens=49, total_tokens=624)",52
I would like a refund on one of your products that has been sold to me,"The sentence ""I would like a refund on one of your products that has been sold to me"" belongs to the category: 'request_refund'.",52,"id='8cda9b5689fd43b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101898 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=14508793613382930000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I would like a refund on one of your products that has been sold to me"" belongs to the category: \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=556, completion_tokens=31, total_tokens=587)",52
I am not Happy with this product can i get a refund?,"The sentence ""I am not Happy with this product can i get a refund?"" belongs to the category of 'request_refund'.",52,"id='8cda9b6079bc43b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101898 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=13496164294074434000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I am not Happy with this product can i get a refund?"" belongs to the category of \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=553, completion_tokens=27, total_tokens=580)",52
I want this amount reversed out of my account.,"The sentence ""I want this amount reversed out of my account"" belongs to the category: 'request_refund'.",52,"id='8cda9b62fb7343b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101899 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=14035397839942679000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I want this amount reversed out of my account"" belongs to the category: \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=550, completion_tokens=24, total_tokens=574)",52
Hello! I recently made a purchase and I'm needing to cancel my order and process a refund as soon as possible.,"The sentence ""Hello! I recently made a purchase and I'm needing to cancel my order and process a refund as soon as possible"" belongs to the category: 'request_refund'.",52,"id='8cda9b6b8b8143b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101900 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=14446391446777027000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Hello! I recently made a purchase and I\'m needing to cancel my order and process a refund as soon as possible"" belongs to the category: \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=564, completion_tokens=38, total_tokens=602)",52
I want to reverse a purchase. Can I cancel it?,"The sentence ""I want to reverse a purchase. Can I cancel it?"" belongs to the category: 'cancel_transfer'.",52,"id='8cda9b70d88343b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101903 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=1275442593673088300, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I want to reverse a purchase. Can I cancel it?"" belongs to the category: \'cancel_transfer\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=552, completion_tokens=25, total_tokens=577)",8
I am chatting about an order from a long while back.  I never got it to this day and am deeply upset by this!  I want all of my money back!  I just can not accept paying for something I never got.,"Based on the given list of intents and the provided sentence, I would categorize it under the following categories:

1. **request_refund**: The user is expressing dissatisfaction with a past order and is requesting a refund.
2. **Refund_not_showing_up**: The user mentions that they never received the order and",52,"id='8cda9b7faca443b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101904 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=5656395778459721000, finish_reason=<FinishReason.Length: 'length'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='Based on the given list of intents and the provided sentence, I would categorize it under the following categories:\n\n1. **request_refund**: The user is expressing dissatisfaction with a past order and is requesting a refund.\n2. **Refund_not_showing_up**: The user mentions that they never received the order and', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=589, completion_tokens=64, total_tokens=653)",52
I bought this item and was charged the wrong amount can I get a refund?,"The sentence ""I bought this item and was charged the wrong amount can I get a refund?"" belongs to the category of 'request_refund'.",52,"id='8cda9b85da1b43b1-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728101905 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=5502591925585678000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I bought this item and was charged the wrong amount can I get a refund?"" belongs to the category of \'request_refund\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=556, completion_tokens=30, total_tokens=586)",52
