X_profile,y,llm_responses,complete_responses
"This customer is a 36-year-old male with a high school education and a yearly income of $88,281. He is applying for a car loan with a credit score of 554 and plans to have two signers on the loan. He is a US citizen and has not yet determined the length of the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 46-year-old female with a college education and a yearly income of $67,967. She has a credit score of 658 and is applying for a car loan. The loan length and number of signers are not specified. She is a citizen of the country.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 43-year-old female with a college education and a credit score of 780. She has an annual income of $100,053 and is a US citizen. She is seeking a car loan for a term of 2 years and will be the sole signer on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 43-year-old male who has completed high school education. He is a citizen and has an annual income of $88,793. His credit score is 597, and he is applying for a home loan with a length of 2 years. He will have 2 signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 45-year-old male with a high school education and a yearly income of $80,528. He is applying for a car loan with a length of 2 years and will be the only signer on the loan. His credit score is 653 and he is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 42-year-old female who has completed high school education. She is a citizen and has a credit score of 726. Her annual income is $91,239 and she is applying for a home loan with a length of 8 years. There are two signers on the loan.",1,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 48-year-old male with a high school education and a credit score of 635. He is a citizen and has an income of $81,659. He is applying for a car loan with a loan length of 0 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 34-year-old male who has completed high school education. He is a citizen and has an annual income of $80,993. His credit score is 561, and he is applying for a home loan with a length of 3 years. He will have 2 signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 40-year-old female with a high school education and a yearly income of $69,944. She is applying for a car loan with a loan length of 1 year and will have 2 signers. Her credit score is 582 and she is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 40-year-old female with a high school education and a credit score of 683. She is a citizen and has an income of $99,188. She is applying for a car loan with a loan length of 0 and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 39-year-old male with a high school education and a credit score of 639. He is a citizen and has an income of $100,601. He is applying for a car loan with a length of 1 year and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 41-year-old female with a high school education and a credit score of 659. She is a citizen and has an income of $76,749. She is applying for a car loan with a loan length of 0 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 42-year-old male who has completed high school education. He is a citizen and has a credit score of 683. His annual income is $102,945. He is applying for a car loan with a loan length of 2 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 40-year-old female who has completed high school education and is a citizen. Her income is $104,985 and her credit score is 578. She is applying for a car loan with a loan length of 0 years and has two signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 45-year-old female who has completed college education and is a citizen. She has an annual income of $113,738 and a credit score of 625. She is looking for a car loan with a length of 2 years and will be the only signer on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 36-year-old male who has completed high school education and is a citizen. He has an annual income of $84,172 and a credit score of 543. He is applying for a home loan and will have two signers. The loan length is not specified.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 38-year-old male who has completed high school education. He is a citizen and has a credit score of 644. His annual income is $99,277 and he is applying for a home loan with a length of 4 years. He will have 2 signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 45-year-old female who has a high school education and is a citizen. She has an annual income of $86,613 and a credit score of 641. She is applying for a home loan with a length of 3 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 44-year-old male with a high school education and a yearly income of $83,852. He is applying for a car loan with a loan length of 2 years and will have 2 signers. His credit score is 607 and he is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 50-year-old male with a college education and a credit score of 822. He has an annual income of $128,119 and is a US citizen. He is applying for a car loan with a length of 3 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"The customer is a 43-year-old male with a college education and a yearly income of $99,644. He has a credit score of 658 and is applying for a car loan with a length of 1 year. There will be 2 signers on the loan and he is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
