prompt,answer,book_name,chapter_number,chapter_name
"37. I'MaGadgetCo. produces and sells widgets. Last year, it produced 9,000 widgets and sold each one for $8. To produce the 9,000 widgets, the company incurred variable costs of $27,000 and a total cost of $36,000. I'MaGadgetCo's average fixed cost to produce 9,000 widgets was

A: $1.00
B: $3.00
C: $4.00
D: $7.00",A: $1.00,Principles of Economics,7, cost industry structure 
"38. The marginal cost curve is generally ______________, because diminishing marginal returns implies that additional units are ________________________.

A: downward-sloping; more costly to produce
B: upward-sloping; more costly to produce
C: downward-sloping; less costly to produce
D: upward-sloping; less costly to produce",B: upward-sloping; more costly to produce,Principles of Economics,7, cost industry structure 
"39. Refer to the graph shown above. Based on the information illustrated in the graph, which of the following is correct?

A: marginal cost line must intersect the average cost line at the middle point of the average cost curve
B: marginal cost of production is below the average cost for producing previous units
C: producing one more unit is reducing average costs overall
D: producing a marginal unit is increasing average costs overall",D: producing a marginal unit is increasing average costs overall,Principles of Economics,7, cost industry structure 
"40. Refer to the diagram above. Based on the information illustrated in the graph, which of the following is correct?

A: producing a marginal unit is reducing average costs overall
B: the marginal cost of production for producing an additional unit is below the cost for producing the earlier units
C: the transition point between where MC is pulling down and pulling up AC always occurs at the minimum point of the AC curve
D: low marginal costs first pull up the overall average costs",C: the transition point between where MC is pulling down and pulling up AC always occurs at the minimum point of the AC curve,Principles of Economics,7, cost industry structure 
"41. Whatever the firm’s quantity of production, _____________ must exceed total costs if it is to earn a profit.

A: marginal costs
B: average costs
C: total revenue
D: variable costs",C: total revenue,Principles of Economics,7, cost industry structure 
"42. Fixed costs are important because, at least in the ___________, the firm _______________.

A: long run; cannot alter them
B: short run; cannot alter them
C: long run; can alter them
D: short run; can alter them",B: short run; cannot alter them,Principles of Economics,7, cost industry structure 
"43. The _____________________ curve will always lie below the curve for average cost because average cost includes _____________ in the numerator of the calculation.

A: marginal cost; total costs
B: marginal cost; fixed costs
C: average variable cost; fixed costs
D: average variable cost; total costs",C: average variable cost; fixed costs,Principles of Economics,7, cost industry structure 
"44. In order to calculate marginal cost, the change in ______________ is divided by the amount of change in quantity.

A: either total cost or average cost
B: increasing marginal returns
C: either total cost or variable cost
D: decreasing marginal returns",C: either total cost or variable cost,Principles of Economics,7, cost industry structure 
"45. Which of the following should typically be ignored because spending has already been made and cannot be changed?

A: variable costs
B: sunk costs
C: marginal costs
D: average marginal costs",B: sunk costs,Principles of Economics,7, cost industry structure 
"46. ____________ tells a firm whether it can earn profits given the price in the market.

A: Marginal cost
B: Total cost
C: Average cost
D: Average marginal cost",C: Average cost,Principles of Economics,7, cost industry structure 
"47. If a comparison between average cost and price reveals whether a firm is earning profits, then a comparison between average variable cost and price reveals

A: that if the market price exceeds average cost, profits will be positive.
B: that if the market price is below average cost, then profits will be negative.
C: total revenues are the quantity produced multiplied by the price.
D: whether the firm is earning profit if fixed costs are left out of the calculation.",D: whether the firm is earning profit if fixed costs are left out of the calculation.,Principles of Economics,7, cost industry structure 
